id,ra,dec,photo_z,density,overdensity,s_cluster,s_filament,environment,group_id,n_g,galaxy_type,flag
514140,150.129765,2.082921,0.3734,4.44,1.78,0.054714,0.018165,field,484,42,satellite,0
513802,150.446715,2.079955,0.9536,4.28,1.84,0.019681,0.124656,filament,4713,12,satellite,0
514132,150.303404,2.081261,0.8562,11.93,4.77,0.523407,0.322788,cluster,3736,9,satellite,0
514022,150.610338,2.081201,0.9324,1.55,0.66,0.007985,0.013328,field,4554,2,satellite,0
514008,149.445673,2.081509,0.9672,2.82,1.22,0.003584,0.014834,field,5044,2,satellite,0
513996,150.567417,2.078417,0.8664,5.79,2.34,0.089592,0.301760,filament,3654,4,satellite,0
513976,150.172524,2.078480,1.1870,4.70,2.59,0.033878,0.065149,filament,7128,3,satellite,0
513890,149.456051,2.078250,0.3305,2.04,0.81,0.011243,0.072830,filament,375,2,satellite,0
513851,150.543735,2.080561,0.8660,7.80,3.15,0.118285,0.202649,filament,3855,7,satellite,0
513848,150.524644,2.077669,0.3178,5.36,2.11,0.078233,0.433375,filament,246,67,satellite,0
513847,150.496096,2.081438,0.6702,2.00,0.83,0.002497,0.032810,filament,2149,2,satellite,0
513839,150.321074,2.080640,0.8691,5.33,2.16,0.128222,0.156692,filament,3736,9,satellite,0
514054,150.256774,2.081799,0.9455,3.06,1.31,0.000000,0.156859,filament,4292,31,satellite,0
569843,150.079976,2.167259,0.8978,1.51,0.63,0.014674,0.023795,field,4187,2,satellite,0
391794,149.582118,1.885925,0.6298,6.29,2.69,0.244810,0.532395,filament,1761,11,satellite,0
391806,149.987888,1.886404,0.9433,2.66,1.14,0.027153,0.013881,field,4535,4,satellite,0
568844,150.338243,2.162251,0.4812,1.14,0.46,0.000926,0.002763,field,1022,3,satellite,0
568781,149.476978,2.164211,0.9879,3.48,1.49,0.024572,0.179685,filament,5379,2,satellite,0
568719,149.743870,2.164820,0.9618,3.03,1.31,0.001505,0.031160,filament,4986,2,satellite,0
568698,150.689645,2.163547,0.9763,2.05,0.89,0.016838,0.049558,filament,5193,2,satellite,0
568659,149.826131,2.165430,1.0980,5.36,2.60,0.102629,0.340163,filament,6075,5,satellite,0
568652,149.855963,2.163894,0.4460,1.33,0.54,0.006035,0.024026,filament,881,3,satellite,0
568641,150.096755,2.165020,1.0910,13.21,6.38,0.312185,0.300020,cluster,5960,5,satellite,0
568596,150.184782,2.161673,0.6698,14.27,5.91,0.632684,0.344983,cluster,1909,27,satellite,0
538146,150.437158,2.120734,0.8934,4.42,1.83,0.224553,0.130138,cluster,3121,61,satellite,0
568846,150.211824,2.163862,0.3522,3.27,1.31,0.013113,0.095129,filament,460,10,satellite,0
538138,150.489195,2.118592,1.1448,1.85,0.95,0.008826,0.095940,filament,6580,4,satellite,0
538096,149.911759,2.116332,0.3514,6.01,2.40,0.084791,0.317218,filament,379,157,satellite,0
538045,150.520855,2.119682,1.1789,5.11,2.79,0.062365,0.143530,filament,7051,2,satellite,0
538008,149.918341,2.117232,0.3430,5.64,2.25,0.072850,0.190508,filament,379,157,satellite,0
538007,150.133055,2.118166,0.9483,12.59,5.40,0.466907,0.350722,cluster,4559,13,satellite,0
538000,150.494653,2.119176,0.8557,3.96,1.59,0.080838,0.267244,filament,3246,35,satellite,0
537986,149.875908,2.118918,0.7963,1.69,0.67,0.014836,0.004161,field,2907,2,satellite,0
537942,150.136698,2.117636,0.9469,10.74,4.61,0.345576,0.343235,cluster,4559,13,satellite,0
537904,150.018149,2.119557,0.6251,1.25,0.54,0.000320,0.011451,field,1734,3,satellite,0
537900,150.007345,2.117782,0.3301,2.66,1.05,0.001601,0.008384,field,378,2,satellite,0
538135,150.143656,2.120051,0.9598,5.27,2.27,0.090463,0.319096,filament,4559,13,satellite,0
568969,150.102134,2.165420,0.9369,5.60,2.39,0.045132,0.245118,filament,4652,3,satellite,0
537885,149.471799,2.119069,1.0004,5.97,2.57,0.050458,0.128034,filament,5526,3,satellite,0
568990,149.840382,2.164105,0.8534,3.83,1.53,0.181207,0.090132,cluster,3741,4,satellite,0
569029,150.161488,2.165085,0.6629,8.25,3.43,0.453252,0.390875,cluster,1909,27,satellite,0
569803,149.609125,2.166809,0.9510,3.64,1.56,0.000025,0.324528,filament,4133,106,satellite,0
569787,150.190521,2.166127,0.9274,4.71,1.99,0.014236,0.117107,filament,4246,3,satellite,0
569767,150.199832,2.162263,0.6700,16.78,6.94,0.627738,0.381701,cluster,1909,27,satellite,0
569755,150.527755,2.165619,0.8086,4.18,1.66,0.047901,0.311730,filament,2856,160,satellite,0
569739,150.034135,2.163802,0.8891,1.15,0.48,0.000000,0.007529,field,4069,2,satellite,0
569679,150.291666,2.167033,0.7940,1.95,0.77,0.003875,0.012248,field,2952,2,satellite,0
569663,149.772423,2.166133,0.9470,7.03,3.02,0.143509,0.114084,field,4301,8,satellite,0
569660,150.037043,2.166133,0.2415,3.03,1.11,0.050822,0.111321,filament,137,4,satellite,0
569604,150.096875,2.166296,1.0716,10.18,4.84,0.255003,0.098219,cluster,5960,5,satellite,0
569000,149.612425,2.164506,1.0260,12.68,5.59,0.193019,0.454241,filament,5692,5,satellite,0
569582,150.002848,2.167026,0.8848,1.60,0.65,0.000441,0.006045,field,4020,4,satellite,0
569516,150.333204,2.165931,0.8137,9.20,3.64,0.050144,0.096499,filament,3051,17,satellite,0
569497,150.031931,2.162936,0.9307,8.22,3.50,0.127028,0.396721,filament,3455,121,satellite,0
569414,149.436617,2.166322,1.1485,1.16,0.60,0.075551,0.093508,filament,6766,7,satellite,0
569362,149.518706,2.163612,0.9257,1.50,0.64,0.001085,0.025913,field,4192,7,satellite,0
569310,149.995201,2.163663,0.8459,7.73,3.09,0.076617,0.074872,field,3247,10,satellite,0
569221,150.032326,2.165595,0.9353,7.25,3.10,0.203827,0.415694,filament,3455,121,satellite,0
569166,150.646243,2.165828,0.8139,1.78,0.70,0.000252,0.005060,field,3181,3,satellite,0
569110,150.155306,2.164820,0.6679,6.82,2.82,0.228332,0.524322,filament,1909,27,satellite,0
569076,149.733337,2.164872,0.9354,3.85,1.65,0.018598,0.102368,filament,4651,33,satellite,0
569527,149.434697,2.166458,1.0148,3.14,1.37,0.119554,0.206609,filament,5633,7,satellite,0
391805,150.465820,1.886626,0.7363,1.25,0.50,0.003028,0.002583,field,2608,2,satellite,0
537873,150.201917,2.119631,1.1338,1.55,0.78,0.022649,0.181054,filament,6513,3,satellite,0
537840,150.265952,2.117880,0.3639,1.76,0.70,0.000000,0.035735,filament,534,4,satellite,0
536738,150.470977,2.117162,0.9787,3.48,1.50,0.017087,0.016475,field,5047,5,satellite,0
536730,150.372010,2.116881,0.8134,3.61,1.43,0.009358,0.032677,filament,3051,17,satellite,0
536713,150.510318,2.115675,0.9300,5.99,2.55,0.163965,0.076707,field,4557,4,satellite,0
536671,150.500441,2.117376,0.9471,3.57,1.53,0.097596,0.068041,field,4776,2,satellite,0
536665,150.490061,2.117216,0.8502,3.91,1.56,0.040605,0.160083,filament,3246,35,satellite,0
536662,150.055472,2.117063,0.6415,4.37,1.84,0.138045,0.048637,field,1857,2,satellite,0
536450,150.460139,2.116627,0.9165,2.94,1.23,0.140261,0.177024,filament,4356,7,satellite,0
536438,150.003816,2.114567,0.6664,4.85,2.02,0.040464,0.320586,filament,2040,11,satellite,0
536415,149.854039,2.113336,0.6600,3.17,1.33,0.008162,0.158706,filament,1907,43,satellite,0
536798,150.152999,2.116203,0.3616,5.13,2.06,0.090715,0.326710,filament,508,3,satellite,0
536382,150.104654,2.116024,0.9611,4.17,1.80,0.111536,0.248598,filament,4476,17,satellite,0
629641,150.155701,2.251946,0.5375,4.04,1.61,0.030037,0.024617,field,1300,3,satellite,0
629623,149.703273,2.255140,0.7380,3.93,1.56,0.080878,0.035583,field,2550,6,satellite,0
629565,149.813661,2.252424,1.1055,5.35,2.61,0.217815,0.453062,filament,6215,12,satellite,0
629535,149.994709,2.251933,0.3793,3.78,1.52,0.002669,0.008913,field,465,37,satellite,0
629501,150.295320,2.253981,0.9880,5.31,2.28,0.164914,0.274820,filament,5066,22,satellite,0
629497,150.649631,2.251574,0.4299,3.32,1.36,0.026387,0.050707,filament,804,3,satellite,0
391971,149.621844,1.886501,0.7942,1.79,0.71,0.020490,0.017034,field,2938,5,satellite,0
391943,149.605734,1.887893,1.1561,1.33,0.69,0.011346,0.101773,filament,6448,16,satellite,0
391935,150.346486,1.886256,0.7949,2.81,1.11,0.016121,0.006877,field,3000,2,satellite,0
629665,150.569814,2.254652,0.5891,1.45,0.62,0.003382,0.009184,field,1533,2,satellite,0
536888,149.424789,2.114764,0.3826,0.39,0.16,0.000001,0.000021,field,587,2,satellite,0
537845,150.555160,2.117157,0.4293,3.22,1.32,0.235256,0.104186,cluster,713,40,satellite,0
536896,150.219035,2.117808,1.1238,3.99,1.98,0.183782,0.082179,field,6357,8,satellite,0
537006,150.032621,2.116391,0.8634,3.54,1.43,0.011027,0.020827,field,3594,3,satellite,0
537810,150.210722,2.117289,1.1142,4.80,2.36,0.218216,0.081261,cluster,6357,8,satellite,0
537806,149.801552,2.115557,0.3530,8.86,3.55,0.610830,0.324796,cluster,379,157,satellite,0
537755,149.645377,2.118621,1.1948,6.03,3.37,0.244886,0.479378,filament,6581,14,satellite,0
537742,150.093220,2.118193,0.9593,2.69,1.16,0.009531,0.210390,filament,4476,17,satellite,0
537738,150.522117,2.118225,0.7918,2.69,1.06,0.014067,0.049204,filament,2950,5,satellite,0
537728,149.495940,2.118776,0.6519,1.65,0.69,0.004669,0.058105,filament,1908,5,satellite,0
537719,149.617617,2.115784,0.9586,13.77,5.93,0.281174,0.392474,filament,4562,37,satellite,0
537670,150.590595,2.118516,0.7310,9.31,3.75,0.142697,0.048819,field,2582,15,satellite,0
537485,150.184469,2.117277,0.9915,1.26,0.54,0.000041,0.008894,field,5376,2,satellite,0
536966,150.705432,2.116963,0.8001,3.63,1.44,0.027896,0.051347,filament,3049,2,satellite,0
537473,150.361259,2.118041,0.9070,7.62,3.17,0.135996,0.045642,field,4124,10,satellite,0
537448,150.602266,2.118840,0.6706,2.37,0.98,0.006876,0.016162,field,2041,3,satellite,0
537389,150.469385,2.119442,0.9674,3.70,1.60,0.013603,0.063090,filament,5047,5,satellite,0
537357,150.528147,2.115501,0.8497,5.31,2.12,0.087063,0.212313,filament,3246,35,satellite,0
537348,149.767142,2.117655,0.6631,6.84,2.85,0.133540,0.048855,field,2042,5,satellite,0
537321,149.736064,2.118255,1.0068,2.93,1.27,0.015331,0.027888,field,5576,5,satellite,0
537267,149.719320,2.118242,0.8342,2.72,1.08,0.004239,0.001337,field,3451,2,satellite,0
537180,150.501501,2.118333,0.8018,7.23,2.86,0.090277,0.107140,filament,3048,6,satellite,0
537124,149.967861,2.117435,0.6739,4.46,1.84,0.127772,0.455032,filament,1907,43,satellite,0
537089,149.651745,2.115663,0.3100,6.57,2.54,0.071030,0.137393,filament,291,4,satellite,0
537449,149.992974,2.118208,0.6721,4.11,1.70,0.000854,0.443334,filament,2040,11,satellite,0
504855,149.686261,2.068307,1.1165,1.07,0.53,0.001203,0.016544,field,6246,2,satellite,0
471434,150.381846,2.014257,0.8313,8.98,3.56,0.106168,0.163245,filament,2839,58,satellite,0
504866,150.440046,2.067566,0.9603,7.83,3.38,0.108128,0.113936,filament,4713,12,satellite,0
504938,149.897234,2.066464,0.6568,4.52,1.90,0.244240,0.262050,filament,1907,43,satellite,0
927003,149.892828,2.707247,1.0007,4.57,1.97,0.068316,0.183439,filament,5430,6,satellite,0
926885,150.127281,2.704646,0.2294,1.49,0.54,0.001408,0.005986,field,129,9,satellite,0
926867,150.249273,2.706377,0.6077,6.43,2.76,0.058613,0.120749,filament,1696,2,satellite,0
926865,150.322493,2.706893,1.1643,1.28,0.68,0.000000,0.003120,field,6489,17,satellite,0
926833,149.911960,2.707637,0.8931,20.95,8.66,0.691814,0.623049,cluster,3700,85,satellite,0
926694,150.466765,2.708055,0.8191,8.82,3.49,0.018539,0.055113,filament,2774,90,satellite,0
926670,150.117238,2.706828,0.7073,7.85,3.21,0.032745,0.030413,field,2091,24,satellite,0
926658,150.250007,2.703992,0.3979,8.65,3.47,0.158420,0.283786,filament,677,4,satellite,0
926649,149.908466,2.707493,1.1898,4.75,2.63,0.077793,0.178162,filament,7016,5,satellite,0
927031,149.716671,2.705636,0.8540,13.98,5.59,0.506634,0.689958,filament,3420,22,satellite,0
926632,150.727631,2.706016,0.9172,3.42,1.43,0.090635,0.154432,filament,4374,5,satellite,0
926575,150.512434,2.705892,0.8071,4.38,1.73,0.019316,0.062570,filament,3075,7,satellite,0
926494,150.488285,2.707202,0.2529,3.69,1.37,0.046415,0.122766,filament,169,5,satellite,0
926492,149.951255,2.706946,1.1514,1.90,0.98,0.001641,0.058354,filament,6792,3,satellite,0
926457,150.709883,2.705930,0.9470,2.38,1.02,0.029527,0.216908,filament,4813,4,satellite,0
926355,150.622238,2.706606,0.6323,4.56,1.95,0.281215,0.273485,cluster,1802,16,satellite,0
926338,150.150809,2.705038,0.6667,2.07,0.86,0.000165,0.054172,filament,2091,24,satellite,0
926262,150.156947,2.706817,1.1886,0.76,0.42,0.000000,0.004303,field,7019,3,satellite,0
926254,149.808232,2.704254,0.3218,2.59,1.02,0.006051,0.038908,filament,314,5,satellite,0
926235,150.254423,2.704890,0.4051,8.54,3.44,0.215467,0.486395,filament,677,4,satellite,0
926619,150.135234,2.705093,0.6790,4.76,1.96,0.026652,0.090864,filament,2091,24,satellite,0
927158,149.711454,2.707788,0.8600,12.36,4.96,0.390287,0.575137,filament,3420,22,satellite,0
926172,150.749301,2.703879,0.6562,3.11,1.31,0.072725,0.050923,field,1989,4,satellite,0
927190,150.141112,2.707170,0.7302,4.18,1.69,0.102254,0.090142,field,2567,22,satellite,0
927304,149.869346,2.707211,0.6524,0.53,0.22,0.000042,0.000120,field,1929,2,satellite,0
955574,149.558235,2.754812,0.9982,1.45,0.62,0.073985,0.158466,filament,5437,6,satellite,0
955565,150.349296,2.753505,0.6292,2.96,1.26,0.124437,0.231184,filament,1786,4,satellite,0
955500,149.977209,2.751981,0.4000,4.28,1.72,0.136531,0.285758,filament,679,9,satellite,0
955477,150.689251,2.752364,0.9385,3.07,1.32,0.127211,0.171903,filament,4625,8,satellite,0
955249,150.036386,2.751983,0.6865,4.36,1.79,0.051643,0.042977,field,2232,9,satellite,0
955238,150.325053,2.752745,0.4957,8.23,3.28,0.222980,0.186607,cluster,1071,19,satellite,0
955233,150.667573,2.752482,0.9605,2.55,1.10,0.030417,0.087664,filament,4817,4,satellite,0
955212,149.901828,2.752028,0.8592,10.57,4.25,0.284339,0.083103,cluster,3700,85,satellite,0
955181,149.969603,2.753402,0.6691,2.51,1.04,0.014234,0.128210,filament,1992,8,satellite,0
927224,150.402169,2.706402,0.4900,3.50,1.39,0.007889,0.036035,filament,1072,2,satellite,0
955169,150.399579,2.752415,0.7400,4.28,1.70,0.190861,0.032860,cluster,2692,2,satellite,0
955072,150.284156,2.753499,0.9735,1.23,0.53,0.000223,0.034161,filament,5098,2,satellite,0
955047,149.934195,2.752367,0.6940,3.08,1.27,0.019160,0.071787,filament,2231,3,satellite,0
955028,150.692385,2.752599,0.6002,2.05,0.88,0.251838,0.272025,filament,1601,20,satellite,0
954988,149.782644,2.749871,0.5692,8.20,3.42,0.088345,0.049553,field,1449,2,satellite,0
954956,150.071245,2.749896,0.4299,3.72,1.52,0.177660,0.051374,cluster,824,5,satellite,0
954900,150.602545,2.753089,0.9799,0.41,0.18,0.000018,0.000013,field,5100,2,satellite,0
954854,150.425402,2.752873,0.7907,9.12,3.59,0.694649,0.406671,cluster,2774,90,satellite,0
954776,150.398324,2.750565,0.3339,3.61,1.44,0.041551,0.070402,filament,396,13,satellite,0
954771,150.462019,2.750570,0.6108,12.04,5.17,0.400853,0.565571,filament,1652,10,satellite,0
955151,149.630982,2.753740,0.9887,1.75,0.75,0.037986,0.103365,filament,5297,3,satellite,0
955578,150.398671,2.752494,0.7900,21.02,8.28,0.580178,0.381556,cluster,2774,90,satellite,0
926151,149.974649,2.704330,0.3993,2.07,0.83,0.070221,0.325959,filament,676,2,satellite,0
925786,149.922089,2.704729,0.8931,17.21,7.12,0.469866,0.502184,filament,3700,85,satellite,0
925105,150.120888,2.703841,0.9582,2.88,1.24,0.011359,0.021952,field,4874,7,satellite,0
925078,150.114835,2.704319,0.7538,6.74,2.66,0.207923,0.139296,cluster,2567,22,satellite,0
895649,150.012864,2.660243,1.1853,4.82,2.66,0.148342,0.283932,filament,7014,4,satellite,0
895632,150.475228,2.658383,0.6300,7.77,3.32,0.362318,0.181105,cluster,1827,3,satellite,0
895591,149.980437,2.659239,0.9091,4.71,1.96,0.000000,0.420298,filament,3953,33,satellite,0
895568,150.036199,2.657992,0.9543,2.49,1.07,0.003410,0.031893,filament,4098,15,satellite,0
895555,150.013534,2.658670,1.0425,1.41,0.65,0.010058,0.036698,filament,5807,2,satellite,0
895476,150.740644,2.658350,0.6190,8.71,3.73,0.165829,0.496560,filament,1599,24,satellite,0
895451,149.863726,2.659565,0.9699,4.19,1.81,0.026753,0.128951,filament,5089,5,satellite,0
925106,150.534495,2.705030,1.1479,0.92,0.48,0.000000,0.136954,filament,6737,2,satellite,0
895449,150.074742,2.659464,0.7443,2.08,0.83,0.006285,0.021661,field,2730,2,satellite,0
631608,150.734967,2.258497,1.1437,1.82,0.93,0.045452,0.221594,filament,6468,6,satellite,0
631590,149.508961,2.258906,0.8749,2.07,0.84,0.025393,0.045764,filament,3806,9,satellite,0
631563,150.522648,2.257509,0.8472,4.96,1.98,0.113020,0.402355,filament,2856,160,satellite,0
631559,149.413964,2.255243,0.8256,7.10,2.81,0.092429,0.027567,field,3183,14,satellite,0
631523,150.293505,2.258506,0.8530,2.03,0.81,0.007029,0.138953,filament,3538,10,satellite,0
631516,150.679517,2.257667,0.9724,7.27,3.15,0.101005,0.367727,filament,4990,11,satellite,0
631484,149.725277,2.256351,0.7000,14.21,5.83,0.141544,0.126383,field,2283,11,satellite,0
631413,149.985207,2.255270,0.3756,4.25,1.70,0.004100,0.006618,field,465,37,satellite,0
631373,150.314450,2.257743,1.1440,2.38,1.22,0.086801,0.330940,filament,6411,13,satellite,0
631634,149.661134,2.256964,0.9089,16.59,6.91,0.600297,0.208456,cluster,4133,106,satellite,0
925166,150.476615,2.703250,0.6284,2.27,0.97,0.006009,0.104194,filament,1783,2,satellite,0
925855,150.289989,2.704481,0.4000,3.16,1.27,0.177423,0.337674,filament,657,4,satellite,0
925169,149.558238,2.702959,0.5367,2.52,1.00,0.009209,0.007747,field,1287,2,satellite,0
925200,149.895637,2.705363,0.9096,5.29,2.21,0.249594,0.468407,filament,4338,10,satellite,0
925778,150.443851,2.704899,0.9757,2.30,0.99,0.043945,0.230123,filament,5019,5,satellite,0
925751,150.096480,2.705259,1.1050,5.69,2.77,0.119071,0.289109,filament,5942,5,satellite,0
925737,149.714799,2.705170,0.8750,9.94,4.04,0.156008,0.250987,filament,3420,22,satellite,0
925682,149.842868,2.705264,0.8623,2.51,1.01,0.006268,0.003685,field,3701,3,satellite,0
925645,149.852310,2.705248,0.8522,1.40,0.56,0.000688,0.009128,field,3701,3,satellite,0
925619,149.460674,2.705432,0.8366,2.56,1.02,0.006046,0.030824,filament,3493,5,satellite,0
925568,150.330165,2.704520,0.7295,2.38,0.96,0.001214,0.003274,field,2565,2,satellite,0
925504,150.117726,2.703739,0.7720,9.04,3.56,0.340527,0.115420,cluster,2844,3,satellite,0
925443,149.920144,2.703195,1.1106,6.49,3.17,0.462933,0.459232,cluster,6279,15,satellite,0
925178,150.450359,2.703301,0.8074,4.05,1.60,0.015204,0.141344,filament,2774,90,satellite,0
925398,150.113913,2.703745,0.9591,2.82,1.22,0.007478,0.015047,field,4874,7,satellite,0
925300,150.275946,2.703823,0.9823,2.63,1.13,0.011896,0.004187,field,5291,4,satellite,0
925296,150.104910,2.704818,0.9729,3.87,1.67,0.075085,0.050591,field,4874,7,satellite,0
925261,150.147772,2.702195,0.3393,17.76,7.08,0.550567,0.427706,cluster,357,65,satellite,0
925241,150.138635,2.702942,0.3423,19.87,7.92,0.639893,0.373405,cluster,357,65,satellite,0
925232,149.708757,2.705043,1.1140,3.86,1.90,0.079829,0.416658,filament,6328,3,satellite,0
925229,149.919078,2.703616,0.8828,21.90,8.97,0.536462,0.542804,filament,3700,85,satellite,0
925224,150.039092,2.702808,0.6971,3.97,1.63,0.003604,0.047313,filament,2362,7,satellite,0
925209,150.095214,2.704962,1.0647,3.28,1.55,0.035916,0.182970,filament,5942,5,satellite,0
925201,149.510775,2.704631,0.8092,2.38,0.94,0.007247,0.032058,filament,3150,2,satellite,0
925372,149.451202,2.703882,0.8335,2.11,0.84,0.006723,0.027316,filament,3493,5,satellite,0
631265,150.235178,2.257842,0.8572,3.32,1.33,0.723588,0.199638,cluster,3668,4,satellite,0
955588,150.278427,2.753269,0.7709,6.92,2.72,0.202856,0.279658,filament,2833,4,satellite,0
955682,150.681930,2.752690,0.3771,1.52,0.61,0.003025,0.008314,field,573,5,satellite,0
439955,150.523434,1.963964,0.7919,3.47,1.37,0.048803,0.056357,filament,2903,2,satellite,0
439913,150.253913,1.962491,0.6602,5.88,2.46,0.192131,0.209861,filament,2018,9,satellite,0
407632,150.464081,1.912365,0.7058,3.77,1.54,0.009357,0.029672,filament,2378,5,satellite,0
407571,149.507441,1.912190,0.9781,3.67,1.58,0.018448,0.039399,filament,5033,4,satellite,0
407557,149.760238,1.912546,0.6056,2.02,0.87,0.013020,0.085721,filament,1473,12,satellite,0
407532,149.772845,1.912282,0.6679,3.75,1.55,0.024007,0.038252,filament,1947,6,satellite,0
407461,149.443653,1.910379,0.9322,3.19,1.36,0.035664,0.305554,filament,4537,31,satellite,0
407405,150.253093,1.911807,1.1158,6.78,3.34,0.233645,0.085619,cluster,6197,5,satellite,0
407377,149.782023,1.910729,0.6474,7.20,3.02,0.226820,0.111874,cluster,1877,2,satellite,0
439991,150.459392,1.963608,0.7745,0.77,0.30,0.000001,0.016364,field,2850,4,satellite,0
407376,150.200785,1.912174,1.1186,5.49,2.71,0.085434,0.139794,filament,6397,2,satellite,0
407139,149.779318,1.909828,0.6595,6.06,2.53,0.160276,0.061866,cluster,1947,6,satellite,0
